,fold0_variance,fold0_old_variance
163,"[365, 7660, 6395, 6717, 2769, 2143, 4862, 312, 2291, 5906, 2732, 2048, 4294, 7314, 2413, 2595, 5770, 1074, 4517, 4585, 2821, 29, 6270, 4401, 5114, 6317, 5693, 3570, 7437, 803, 4308, 1081, 5502, 5018, 6838, 1584, 6809, 5449, 7296, 7571, 326, 789, 4708, 690, 4131, 375, 1791, 7377, 2521, 2175, 1718, 2868, 7525, 3474, 3428, 7829, 2466, 1564, 1818, 5923, 364, 2512, 2346, 6170, 6859, 4332, 3712, 2163, 3943, 5603, 1827, 6632, 6795, 4030, 6321]","[1880, 6117, 2729, 5911, 3437, 3000, 3207, 3653, 3289, 4920, 3662, 5376, 2437, 3047, 3268, 30, 2025, 527, 3943, 2048, 753, 4389, 6328, 3616, 7612, 7681, 773, 4162, 4073, 2392, 7219, 7660, 6296, 5770, 1613, 2890, 4852, 5724, 6697, 5217, 123, 365, 5516, 5227, 1475, 877, 2360, 1144, 1873, 509, 5436, 69, 1186, 1247, 5660, 4716, 4428, 204, 1074, 1726, 911, 2830, 2742, 1784, 6120, 5652, 2737, 5802, 720, 2719, 5331, 7664, 1559, 1878, 489]"
164,"[2769, 804, 4862, 312, 7299, 5993, 2705, 7890, 4030, 6555, 7106, 6653, 2752, 7660, 1023, 3053, 7459, 5165, 5885, 245, 3792, 7800, 5783, 753, 2369, 513, 3132, 6328, 5531, 6866, 3972, 4593, 5314, 4148, 2837, 2737, 1282, 7361, 5020, 5824, 6643, 237, 2820, 3776, 4716, 5326, 7231, 4387, 963, 5782, 4622, 619, 3288, 6146, 5721, 7917, 375, 677, 3094, 810, 5018, 4131, 4680, 3002, 2595, 6812, 716, 3377, 1815, 2854, 6661, 5330, 6859, 3336, 5793]","[6697, 6910, 7706, 1151, 4956, 2852, 7644, 3428, 1851, 1749, 7651, 6945, 2122, 5015, 6595, 7494, 3510, 3146, 4992, 3610, 2170, 880, 2729, 2630, 1977, 3387, 2820, 1873, 5065, 731, 6173, 5358, 5468, 2186, 4569, 2117, 2606, 841, 6787, 81, 6788, 2830, 2972, 3870, 3026, 3514, 2812, 2256, 3242, 7193, 5417, 7375, 718, 4899, 5259, 6957, 1722, 4698, 6738, 1148, 3088, 6795, 7751, 3156, 6037, 2668, 245, 6612, 7761, 917, 4493, 733, 1170, 4633, 562]"
165,"[5172, 677, 6717, 1354, 4800, 2367, 2890, 4973, 6632, 4136, 6871, 6024, 2260, 1111, 3949, 1023, 885, 7725, 7482, 2769, 968, 5314, 933, 1282, 127, 5870, 4248, 375, 842, 6788, 619, 937, 6889, 6029, 6013, 4968, 640, 1054, 1170, 289, 3932, 3594, 4457, 3141, 4517, 6653, 6798, 2479, 3247, 191, 2594, 3715, 5734, 1259, 3710, 4426, 469, 4430, 7497, 6328, 1302, 5737, 142, 5698, 7488, 6940, 6020, 1547, 2103, 5791, 2787, 5702, 2697, 3161, 6921]","[1154, 7682, 6027, 4266, 2437, 7281, 3316, 5660, 4747, 3996, 3428, 4528, 3195, 4992, 6697, 5023, 7572, 5153, 2416, 3333, 1115, 7267, 5911, 2972, 4888, 2270, 2025, 5187, 2630, 6579, 668, 7651, 3510, 1726, 4428, 5424, 1661, 2048, 4389, 1537, 2957, 5961, 2361, 7693, 3629, 7706, 2852, 5887, 2729, 5045, 7761, 6075, 6056, 3464, 974, 1819, 5358, 6318, 7072, 4942, 147, 7196, 6782, 1660, 7492, 6527, 4065, 3198, 141, 842, 7608, 2993, 1618, 2175, 1787]"
166,"[81, 2663, 2630, 800, 6472, 6889, 1287, 3668, 7649, 2578, 1450, 7178, 7660, 4308, 5563, 3572, 6334, 5117, 7552, 7502, 5665, 6328, 5303, 373, 3889, 4716, 2697, 1185, 5745, 619, 1354, 1558, 4739, 7494, 1247, 2890, 7588, 6055, 4674, 559, 6037, 3094, 841, 3054, 6335, 159, 7161, 7375, 3941, 1286, 5027, 4800, 4517, 4943, 6868, 4434, 2307, 7934, 5124, 1246, 2545, 344, 4354, 6717, 830, 3355, 5079, 2479, 449, 5377, 3683, 912, 1649, 6653, 1005]","[5026, 410, 2924, 626, 1189, 2437, 605, 1947, 6357, 123, 5261, 902, 4498, 4748, 4816, 6579, 3207, 3126, 3562, 3177, 1824, 2915, 1960, 3357, 4405, 1009, 7651, 6738, 6446, 5660, 7196, 1950, 6697, 96, 2957, 2273, 5961, 2827, 7409, 4992, 6273, 1345, 2606, 2088, 690, 3554, 2630, 2830, 5397, 3232, 2429, 5774, 1802, 3428, 2822, 5114, 7217, 7576, 2117, 6777, 1507, 4566, 4176, 4882, 3602, 1082, 4807, 7608, 4942, 5737, 6770, 4463, 1564, 5173, 1275]"
167,"[375, 5153, 4716, 686, 7585, 928, 1346, 5627, 373, 1956, 451, 4690, 842, 6170, 857, 3139, 7518, 1819, 5608, 7468, 5195, 6037, 4078, 4107, 5783, 2187, 5734, 3094, 6879, 3053, 6017, 4493, 6724, 1864, 1892, 7659, 4029, 5471, 768, 1839, 3377, 2753, 1354, 1286, 5289, 7052, 4098, 3678, 1254, 4688, 6024, 5302, 673, 3446, 1825, 4503, 5179, 4300, 4466, 6122, 6524, 6387, 4302, 6328, 7643, 5264, 3258, 7233, 2630, 142, 3418, 6941, 7227, 7595, 5650]","[6029, 7177, 5125, 306, 4940, 2161, 3653, 7934, 3428, 1837, 4967, 1412, 6595, 3079, 5376, 3156, 5651, 2416, 2473, 6394, 2247, 733, 2000, 7247, 1151, 6362, 2758, 3593, 2729, 4221, 6273, 6697, 6001, 2550, 7443, 720, 3824, 6269, 2852, 5109, 7571, 3009, 4857, 1569, 7584, 3051, 640, 5469, 3010, 7219, 6579, 3602, 2437, 688, 1600, 7402, 2392, 5200, 5774, 5652, 6409, 1960, 6547, 7823, 6328, 1923, 3316, 1921, 5264, 3340, 1383, 6298, 6075, 6357, 3528]"
168,"[7706, 4674, 3908, 1354, 4716, 245, 4474, 743, 3683, 4450, 7471, 1120, 6154, 473, 842, 6889, 7886, 7531, 1088, 5195, 1474, 4310, 5065, 5117, 1011, 5567, 6795, 6203, 2128, 1247, 7493, 619, 4690, 2374, 6992, 1056, 6328, 6766, 7360, 6346, 5052, 5956, 5131, 3232, 7934, 4083, 4122, 5081, 5330, 3078, 981, 2831, 6711, 7220, 6137, 5904, 5186, 6527, 721, 7319, 1564, 7679, 3053, 4677, 6583, 509, 6297, 6100, 4179, 92, 648, 6075, 6312, 3661, 7119]","[6579, 7443, 902, 5608, 6945, 2195, 7253, 1862, 7651, 6697, 2812, 4437, 4203, 3428, 5314, 5049, 6788, 4168, 5242, 3922, 3450, 3613, 4409, 5660, 631, 6967, 5067, 841, 6818, 2079, 6676, 2025, 562, 7634, 5250, 553, 753, 4405, 5114, 3043, 7934, 2831, 7602, 2163, 7422, 4932, 1370, 3653, 6515, 6075, 5651, 6357, 4587, 991, 3079, 5362, 5469, 2550, 93, 534, 2088, 3712, 842, 2018, 3562, 7052, 6300, 5109, 7625, 733, 7285, 4528, 882, 1286, 3010]"
169,"[5908, 245, 1418, 6788, 6812, 7112, 3908, 7572, 1319, 6438, 4094, 473, 6241, 3388, 708, 3404, 2502, 5117, 7319, 4490, 1924, 3522, 4716, 239, 4613, 4674, 6618, 5756, 193, 3572, 4211, 7595, 3301, 36, 7015, 255, 619, 7836, 1228, 6051, 5018, 4106, 837, 1354, 4416, 5505, 4672, 785, 2763, 2197, 6136, 999, 3428, 3045, 6255, 5721, 3230, 3054, 3043, 3094, 1154, 2224, 3565, 7886, 6328, 4986, 2358, 2839, 3941, 2798, 7934, 1262, 2392, 7493, 3004]","[5305, 6579, 220, 414, 7891, 1824, 7681, 1971, 5109, 6972, 3613, 7247, 1148, 4816, 3770, 3039, 1420, 753, 5182, 562, 1240, 5171, 2392, 7934, 2332, 3683, 3000, 2170, 3570, 4992, 5827, 3530, 7578, 5592, 4683, 6588, 3242, 3208, 3110, 3207, 4648, 2359, 4221, 66, 5701, 4275, 733, 7053, 5067, 7612, 4372, 631, 2421, 5530, 4528, 5885, 1680, 5082, 3142, 6488, 3709, 4098, 3055, 7409, 6515, 3635, 640, 4902, 5395, 2054, 3482, 6697, 6788, 1565, 7169]"
170,"[245, 2115, 4490, 4024, 7275, 5117, 5308, 4870, 3078, 115, 7886, 7765, 2584, 6098, 1140, 3810, 5870, 5755, 2821, 5538, 2143, 2854, 6775, 1354, 6866, 3232, 4925, 3796, 1648, 2210, 4532, 4986, 6560, 1807, 5018, 4678, 6879, 877, 850, 656, 7015, 4050, 3291, 6628, 6717, 2797, 6149, 5567, 6764, 4353, 2189, 7494, 3858, 5515, 1569, 5165, 6170, 6788, 3602, 7651, 4257, 4921, 2088, 473, 963, 3859, 7572, 530, 4843, 5469, 6724, 173, 5612, 2386, 3231]","[6579, 5067, 1148, 6838, 1851, 4517, 3683, 6945, 1802, 4992, 6818, 4566, 5468, 3340, 1984, 7681, 1009, 6788, 2392, 2323, 2256, 765, 3208, 5734, 3629, 4091, 5659, 4159, 620, 5651, 4538, 6290, 7660, 1618, 733, 5701, 96, 3728, 7757, 3242, 5608, 5120, 7612, 5656, 4539, 4858, 4162, 6515, 5381, 7409, 6422, 6394, 6206, 3216, 1558, 7588, 3653, 2292, 5305, 3703, 1822, 7877, 224, 345, 5737, 3291, 1928, 6090, 2093, 2018, 7836, 2852, 6718, 1383, 2991]"
171,"[730, 6529, 7572, 6270, 5956, 5725, 5471, 3232, 2512, 3053, 6170, 2143, 2668, 4444, 2216, 5870, 5850, 5904, 4674, 3908, 3353, 3615, 4161, 6784, 7378, 1074, 2797, 4986, 928, 7836, 7837, 4445, 4993, 4928, 3303, 2925, 2521, 1836, 36, 3556, 4142, 6201, 6988, 6899, 6036, 245, 3123, 7417, 7618, 6838, 1417, 5608, 723, 1106, 2184, 6314, 3589, 2253, 2375, 4100, 3428, 1739, 2737, 7494, 3791, 982, 3012, 3073, 6788, 5755, 7730, 6733, 876, 6795, 1394]","[1618, 6579, 6273, 6794, 3126, 4437, 1851, 2498, 3576, 2993, 5109, 3194, 4162, 3428, 646, 2991, 7651, 7219, 4992, 4374, 7660, 3340, 405, 447, 2864, 3684, 3653, 3086, 2852, 2198, 2421, 5195, 672, 1945, 3208, 2392, 1074, 7836, 6259, 640, 4136, 5622, 293, 4221, 5914, 5484, 4017, 5833, 2479, 678, 2630, 7355, 3703, 133, 1370, 5881, 3908, 4129, 2434, 6324, 1148, 2256, 2005, 5701, 3872, 1878, 5885, 7682, 1846, 2337, 2792, 3000, 2093, 1749, 6394]"
172,"[3232, 5757, 7494, 2844, 6666, 723, 6103, 3082, 6945, 2301, 7836, 5153, 1150, 5205, 4811, 7165, 5971, 419, 5130, 6328, 4893, 5244, 1452, 5977, 391, 129, 7493, 6838, 2257, 7253, 6290, 7394, 4217, 7177, 36, 963, 4127, 5471, 3913, 2463, 4294, 534, 2176, 7776, 1948, 4986, 245, 2869, 7806, 5734, 4455, 7905, 1313, 6378, 6088, 2323, 2643, 44, 5219, 2853, 5018, 4841, 1780, 7919, 5666, 3482, 6398, 5082, 3279, 2508, 6400, 5793, 1286, 6258, 6282]","[672, 6579, 6394, 1824, 1993, 2993, 3207, 2392, 2304, 306, 1871, 7443, 4029, 1780, 5203, 3079, 5887, 6472, 2864, 946, 4992, 5702, 5016, 3250, 7588, 4129, 4221, 3340, 1879, 4493, 4800, 3279, 3653, 7682, 3554, 7524, 3126, 3850, 842, 602, 1267, 7518, 2852, 3570, 7877, 3244, 5721, 4858, 7700, 6260, 3562, 2323, 4878, 6317, 6958, 4832, 7904, 2128, 5200, 3703, 6922, 6526, 1928, 7475, 5904, 7787, 7836, 1370, 6517, 7285, 5362, 658, 2434, 4327, 4690]"
173,"[4478, 152, 7836, 6328, 6838, 5302, 3703, 5818, 277, 5117, 1313, 2915, 4030, 4257, 4881, 3477, 4986, 4969, 3572, 1483, 245, 7493, 6324, 5153, 5757, 3301, 3073, 7389, 5956, 4613, 6791, 5734, 7232, 3232, 7944, 4239, 6788, 1094, 3653, 6717, 5471, 7593, 4628, 6395, 4134, 2006, 723, 7378, 7339, 660, 6980, 2495, 5373, 4328, 753, 4369, 538, 6628, 5702, 4466, 3464, 5344, 1029, 3739, 6346, 6314, 4078, 732, 7165, 308, 1706, 5793, 2570, 5594, 2821]","[3194, 4858, 7443, 6394, 3207, 2737, 137, 5701, 7561, 3890, 5331, 3570, 6977, 4528, 6446, 5015, 7518, 4803, 4652, 1921, 3069, 4493, 4204, 27, 1247, 5833, 430, 3916, 5362, 1085, 409, 5887, 2163, 7475, 1286, 3079, 3851, 6103, 3127, 3678, 2186, 7391, 2392, 6517, 7636, 1170, 7272, 3300, 7936, 2361, 1928, 3613, 6639, 7285, 1613, 3211, 1160, 6579, 6301, 225, 7247, 5904, 7700, 5711, 3629, 640, 672, 4514, 7177, 5436, 3653, 4739, 6357, 6183, 7836]"
174,"[723, 2667, 1474, 1069, 5559, 4613, 6825, 3368, 7015, 3191, 1023, 5699, 1094, 1419, 4511, 6328, 1728, 5763, 697, 6836, 5491, 228, 36, 3530, 2797, 6992, 218, 4321, 277, 3436, 7787, 2521, 7788, 6323, 4030, 3053, 779, 6038, 1437, 981, 5702, 1429, 4081, 5881, 2570, 5876, 2684, 4986, 1484, 3961, 1644, 3547, 2658, 6404, 3382, 5692, 2655, 4455, 795, 4487, 5679, 2256, 4254, 5416, 7819, 3533, 711, 1661, 6070, 1131, 3895, 3572, 2145, 1666, 3616]","[5929, 3194, 4858, 2392, 89, 3195, 2018, 773, 7219, 3850, 373, 5701, 1780, 3340, 4221, 4819, 5109, 6618, 2630, 1928, 1218, 7651, 5362, 3300, 5887, 157, 3080, 3079, 5702, 948, 2420, 4153, 6579, 6687, 3809, 3562, 3233, 4674, 7184, 3570, 4437, 4094, 4405, 4992, 4831, 960, 3202, 6515, 5223, 4989, 4257, 2737, 7075, 4893, 2361, 4013, 1160, 7659, 3153, 4874, 7558, 4613, 6301, 7682, 5195, 3836, 6075, 5904, 672, 6423, 3758, 6697, 1286, 1493, 7460]"
175,"[723, 6788, 5117, 5302, 1423, 4308, 4613, 4593, 3303, 228, 2768, 5145, 2756, 2737, 1067, 5567, 452, 3838, 3050, 7934, 4496, 434, 7123, 3503, 3363, 3572, 6889, 6818, 1934, 135, 3661, 4044, 6866, 2765, 6395, 2910, 1722, 7858, 3482, 6709, 4700, 4466, 3869, 5712, 5148, 2253, 5702, 1709, 5491, 4294, 2797, 6056, 7788, 7389, 793, 3874, 6801, 5059, 5780, 1825, 6960, 761, 638, 5234, 2913, 2187, 2521, 409, 1314, 5320, 699, 3232, 1939, 2897, 7192]","[3194, 5701, 3576, 631, 3985, 4992, 1780, 6446, 3202, 7438, 2458, 4437, 1824, 6579, 3039, 842, 3809, 4148, 6442, 3482, 4391, 471, 733, 3146, 2868, 672, 6032, 2128, 66, 1383, 6214, 915, 4494, 3212, 1618, 7247, 5608, 4448, 414, 3570, 4420, 1120, 6901, 3554, 3418, 2215, 3709, 3475, 3139, 5259, 4858, 3466, 1819, 7041, 3714, 2837, 4665, 3211, 1148, 4340, 3289, 1269, 4832, 5622, 6183, 7682, 713, 1247, 974, 5064, 1286, 1928, 622, 2223, 558]"
176,"[2737, 723, 5011, 6089, 6811, 7369, 2489, 4613, 5376, 5431, 1247, 2162, 5267, 4513, 6712, 7696, 279, 7138, 5702, 4932, 2705, 5254, 6088, 2797, 2579, 2371, 7123, 6825, 6330, 2143, 2103, 6643, 5092, 488, 5018, 7493, 842, 4287, 3963, 1076, 1175, 3232, 5990, 4467, 5373, 7366, 974, 6578, 2521, 5128, 2058, 825, 2746, 4831, 7461, 7437, 1691, 5716, 5153, 3054, 7323, 2392, 6632, 7809, 2921, 3400, 1846, 3175, 1315, 550, 5316, 544, 5117, 6384, 3572]","[3576, 2498, 7561, 5471, 5509, 4812, 1444, 7052, 6442, 2479, 5904, 414, 733, 3723, 2421, 4857, 4094, 6579, 3602, 1534, 2420, 565, 197, 7270, 1383, 25, 2379, 1537, 4993, 4992, 5200, 527, 306, 6634, 1873, 5049, 1550, 6574, 7409, 3050, 3554, 7285, 2323, 5771, 5622, 4200, 7933, 2993, 2104, 7406, 558, 7517, 4013, 4437, 1419, 4486, 66, 2660, 6697, 471, 375, 5721, 4986, 6720, 2581, 5866, 373, 4832, 2434, 2541, 5084, 919, 5145, 6259, 6335]"
177,"[3232, 3714, 4030, 6089, 5443, 3503, 2269, 2143, 4600, 2521, 6788, 5077, 5622, 2832, 397, 2243, 5145, 6218, 5520, 3053, 7256, 5789, 2663, 6302, 3163, 3437, 2104, 6522, 3153, 1268, 6179, 677, 1228, 5702, 981, 373, 1764, 4350, 6579, 1925, 3537, 5665, 434, 1267, 7736, 306, 7340, 5642, 5575, 3661, 2981, 5940, 7493, 3369, 473, 2418, 1837, 6328, 4075, 6641, 1663, 133, 7296, 498, 7800, 4897, 4463, 7664, 6628, 1431, 3774, 4024, 4817, 6806, 4220]","[3576, 6579, 2421, 2741, 3570, 2361, 2479, 841, 4650, 2498, 2215, 1004, 7679, 1694, 5701, 4633, 137, 5261, 1419, 5659, 6442, 3653, 5711, 2323, 3163, 3435, 2386, 6189, 3194, 4277, 7522, 2729, 6324, 5468, 2510, 4221, 1275, 5951, 5471, 1370, 3449, 4539, 4091, 2630, 1342, 4940, 1691, 6270, 4871, 6052, 4652, 1802, 5773, 5948, 4405, 7285, 753, 322, 5203, 1148, 2812, 3482, 5783, 1928, 4411, 4065, 4494, 7664, 721, 2438, 7151, 5350, 6285, 5357, 4420]"
178,"[4947, 1431, 6628, 3749, 1277, 373, 7934, 5471, 6494, 3800, 4943, 1651, 4700, 2788, 5145, 2661, 2512, 5793, 469, 6383, 1286, 6939, 5520, 7772, 5234, 3586, 4328, 7794, 1923, 4613, 1917, 5196, 519, 2521, 1404, 7125, 7094, 831, 5192, 7788, 1950, 3707, 6788, 5117, 5769, 7243, 6517, 3156, 904, 3282, 7892, 6615, 5153, 4165, 5734, 2579, 3018, 5918, 1827, 1081, 6938, 6666, 2361, 6526, 5018, 6019, 7427, 5082, 7724, 2928, 6098, 6785, 6967, 3668, 3204]","[5881, 1370, 5711, 753, 6871, 7194, 438, 820, 1660, 1618, 3836, 3340, 2864, 497, 2006, 4038, 6129, 53, 7247, 2062, 135, 2215, 3435, 7391, 1780, 4659, 3466, 4494, 1779, 3482, 3576, 6024, 1984, 1387, 6922, 6512, 6357, 141, 7681, 519, 2392, 3194, 6303, 6839, 4514, 1383, 6579, 373, 2875, 4820, 7006, 6027, 958, 558, 7572, 2479, 4221, 2471, 7703, 5034, 5259, 5326, 2729, 25, 6273, 2361, 833, 2005, 4517, 2849, 6269, 6257, 6088, 3770, 1558]"
179,"[1642, 3300, 6891, 1268, 545, 2579, 1369, 2044, 6945, 2952, 6889, 3301, 823, 5520, 5145, 3291, 974, 2143, 937, 1162, 7493, 5613, 4176, 5692, 5067, 5627, 5496, 2489, 7093, 2751, 2902, 1140, 1764, 7862, 3368, 7791, 6731, 4042, 5131, 1291, 3153, 4295, 2853, 1201, 1431, 2200, 7681, 91, 7051, 7409, 4273, 5372, 7056, 7705, 5345, 2506, 6960, 6628, 6759, 4893, 1558, 4161, 930, 6213, 4100, 6615, 5484, 4989, 6231, 4029, 6811, 374, 5816, 1415, 1185]","[2392, 3466, 373, 3110, 6357, 438, 7438, 3194, 5118, 4591, 1097, 3340, 1802, 7836, 5305, 5796, 3576, 3415, 4366, 2599, 5532, 7522, 365, 4986, 4539, 7696, 5243, 4812, 4857, 7247, 6240, 1538, 6472, 7572, 7571, 6324, 2966, 3482, 1057, 7052, 104, 2279, 721, 2994, 672, 4050, 1749, 2421, 2361, 3621, 4617, 3824, 5841, 3163, 7494, 2239, 4674, 245, 6634, 4474, 7679, 4405, 1613, 2479, 1559, 5186, 397, 3187, 5481, 3985, 5145, 2550, 1076, 3878, 4514]"
180,"[3061, 5471, 6525, 6380, 2737, 4700, 2066, 2763, 5988, 2438, 5834, 3884, 2143, 6328, 2512, 859, 3088, 2046, 3301, 1779, 2869, 7102, 6158, 7905, 3540, 5401, 5520, 3175, 3715, 1268, 87, 7260, 7043, 2094, 2936, 3300, 7833, 1017, 7121, 1286, 2422, 4644, 4976, 4426, 4904, 4665, 7862, 7616, 373, 6866, 4787, 5423, 3270, 55, 3766, 2346, 2751, 3160, 3926, 4313, 5345, 3325, 4951, 761, 5120, 1346, 3683, 6945, 2005, 2359, 2152, 6049, 2744, 6182, 1451]","[7494, 214, 3211, 4699, 3340, 1148, 2822, 7075, 2392, 5721, 7916, 5171, 4986, 1383, 4992, 6122, 7639, 5658, 4633, 3576, 751, 3118, 4857, 5468, 6498, 6098, 4785, 4928, 6273, 4073, 4803, 697, 6446, 104, 2964, 3876, 7664, 2095, 7810, 4825, 3389, 6842, 7285, 4674, 3194, 157, 6019, 4974, 7503, 2550, 513, 466, 7571, 7649, 6301, 4123, 7459, 5991, 4897, 2062, 2666, 7409, 4148, 3835, 7915, 2479, 473, 3187, 928, 5559, 829, 129, 5751, 4940, 2332]"
181,"[1326, 5702, 2143, 6788, 2660, 4308, 3572, 1451, 7849, 4350, 6557, 6858, 3011, 1493, 5077, 7710, 4410, 4409, 2358, 6838, 2235, 3703, 373, 842, 7054, 4370, 6628, 651, 6513, 3372, 3525, 7700, 3054, 6879, 4246, 3118, 7625, 1798, 208, 163, 2737, 4931, 5330, 2264, 4462, 7584, 1476, 5712, 6866, 1637, 2158, 1984, 1663, 6580, 1921, 7922, 6328, 434, 1465, 4925, 2280, 5940, 6080, 4813, 2390, 2416, 22, 7676, 4417, 529, 4858, 4348, 3892, 5629, 1520]","[6579, 3554, 3576, 2964, 2830, 7527, 190, 1148, 293, 7681, 3990, 2864, 3954, 2223, 4043, 4257, 3556, 822, 4591, 3678, 4073, 1345, 7459, 1383, 2429, 1203, 5, 4911, 66, 960, 1492, 4688, 4811, 5223, 1267, 5721, 1681, 5471, 5034, 4989, 322, 631, 3791, 3062, 891, 3466, 7253, 1897, 3157, 4030, 7438, 2417, 1838, 7401, 5504, 2104, 6794, 3326, 3824, 3750, 3320, 3260, 5468, 6394, 2239, 3292, 7348, 2017, 5509, 359, 7609, 1057, 5951, 3406, 5184]"
182,"[5987, 7493, 884, 4308, 2521, 2660, 1865, 1286, 3010, 3372, 1291, 5592, 3012, 2137, 4873, 6256, 2283, 3179, 533, 6788, 1807, 2459, 6785, 2017, 2143, 4350, 7705, 7943, 2914, 7298, 4642, 7639, 6563, 1849, 5485, 1608, 6017, 3251, 2618, 3549, 7772, 7725, 7849, 5496, 5516, 4736, 5846, 6637, 2737, 6350, 5550, 6118, 5302, 3908, 5692, 599, 2785, 5474, 3165, 7527, 7082, 373, 4637, 2480, 6308, 2439, 2546, 1451, 12, 4934, 1084, 3464, 387, 2349, 7690]","[3576, 6579, 2742, 3340, 4976, 4932, 4633, 3194, 5751, 273, 1148, 7447, 7050, 3693, 3985, 1275, 820, 6027, 5627, 3326, 2, 1625, 3110, 2392, 3167, 2421, 1897, 3157, 4727, 1240, 5680, 6335, 7588, 5622, 6328, 4257, 3749, 3260, 4822, 5095, 169, 560, 4327, 4659, 1850, 4699, 7700, 1412, 3163, 6889, 3562, 678, 6324, 1420, 527, 7884, 3153, 1521, 4690, 1280, 1706, 4803, 1332, 5535, 6218, 2255, 4812, 2335, 1873, 2964, 6806, 5756, 6782, 5351, 2104]"
183,"[2521, 841, 6722, 1286, 5692, 164, 6563, 2200, 6095, 2876, 4328, 2609, 1674, 7772, 771, 3572, 5153, 1203, 5728, 3661, 3455, 3012, 5870, 684, 251, 2952, 3904, 7934, 3997, 2704, 1578, 3139, 2601, 2662, 1403, 4346, 4744, 721, 7577, 5242, 4350, 832, 5523, 723, 2896, 2892, 7672, 4897, 1002, 1465, 6865, 5516, 2737, 4019, 5789, 3932, 3450, 5284, 4644, 3503, 3687, 3710, 6158, 4401, 7836, 5379, 1011, 1278, 937, 1451, 7493, 3356, 5428, 7919, 2490]","[6394, 2822, 414, 2421, 7751, 1993, 6579, 4864, 2392, 1897, 3576, 5471, 4457, 2837, 214, 2013, 164, 4633, 7177, 3292, 4921, 560, 6188, 4871, 1777, 3464, 1272, 2993, 7443, 6442, 4932, 3418, 7285, 4857, 7272, 7699, 1948, 2663, 4217, 4659, 1186, 3473, 2581, 740, 456, 5253, 4699, 3943, 7612, 3340, 6208, 6464, 4111, 2964, 6956, 527, 1637, 39, 4986, 7391, 3155, 519, 5622, 3156, 3434, 2830, 3540, 6170, 1383, 1613, 78, 6290, 3291, 5130, 928]"
184,"[841, 4672, 4764, 3311, 6666, 5284, 1777, 2737, 5401, 3381, 5829, 1296, 543, 1441, 4247, 4707, 4771, 206, 4923, 3530, 2187, 2229, 420, 7161, 7577, 7586, 1739, 3534, 1066, 6139, 2283, 3027, 7493, 1936, 277, 7788, 2748, 5405, 6130, 4317, 405, 6830, 723, 2840, 3542, 1956, 3156, 5734, 4869, 4823, 6629, 1843, 4715, 842, 2490, 2836, 6872, 6960, 4876, 3544, 6499, 4861, 6017, 3556, 247, 5647, 3909, 6992, 6314, 5868, 5690, 6788, 2385, 1578, 4844]","[4936, 4785, 1912, 3340, 1383, 7377, 2359, 3163, 1269, 4082, 3872, 302, 7443, 6188, 6882, 6579, 2630, 1844, 3890, 1565, 414, 4932, 6509, 678, 7612, 2163, 2421, 2643, 7765, 365, 3476, 4832, 5023, 3576, 1993, 5389, 7052, 1028, 214, 483, 2030, 1733, 1986, 1200, 4940, 3824, 6517, 4591, 6938, 5807, 4979, 1937, 2479, 6901, 2792, 2915, 4426, 5509, 4593, 2394, 5701, 2292, 1559, 7053, 66, 1827, 7790, 394, 1219, 629, 3291, 3304, 4716, 245, 5471]"
185,"[2283, 2737, 6168, 5206, 7036, 1507, 5082, 7493, 3579, 2479, 2347, 2143, 1286, 2931, 1934, 7043, 3482, 5734, 1985, 7175, 5680, 4775, 5468, 7738, 2782, 6517, 2883, 606, 5034, 1884, 2202, 5067, 4310, 451, 4350, 1410, 2373, 6045, 4764, 5793, 2470, 7584, 7473, 6788, 6051, 4861, 3478, 2444, 3822, 581, 7389, 5999, 1728, 7378, 2512, 2732, 5993, 3825, 4999, 1120, 6487, 7590, 2521, 4843, 6945, 1615, 353, 3611, 3261, 6711, 4943, 2256, 6179, 6666, 4296]","[7194, 3340, 4179, 3163, 3996, 2630, 5822, 5659, 6517, 1314, 6188, 3110, 4943, 3576, 7155, 2421, 5326, 3758, 4857, 3157, 5345, 6218, 7494, 2490, 1286, 147, 141, 620, 6889, 2344, 7483, 1186, 7392, 6696, 4457, 1584, 3824, 2215, 4847, 6570, 4356, 7681, 6170, 7747, 7915, 3244, 7507, 2062, 2163, 2269, 7521, 3613, 6485, 2335, 4342, 5314, 2697, 5821, 345, 394, 4919, 3562, 2737, 365, 293, 4082, 3764, 5291, 4532, 6938, 4391, 910, 2964, 1418, 4674]"
